2019-08-14 19:00:00,37693
2019-08-14 20:00:00,36511
2019-08-14 21:00:00,33920
2019-08-14 22:00:00,34032
2019-08-14 23:00:00,28339
2019-08-15 00:00:00,14733
2019-08-15 01:00:00,8301
2019-08-15 02:00:00,3370
2019-08-15 03:00:00,2046
2019-08-15 04:00:00,1645
2019-08-15 05:00:00,1178
2019-08-15 06:00:00,1209
2019-08-15 07:00:00,1248
2019-08-15 08:00:00,2225
2019-08-15 09:00:00,4338
2019-08-15 10:00:00,11904
2019-08-15 11:00:00,27117
2019-08-15 12:00:00,34485
2019-08-15 13:00:00,34872
2019-08-15 14:00:00,37916
2019-08-15 15:00:00,43205
2019-08-15 16:00:00,42985
2019-08-15 17:00:00,41283
2019-08-15 18:00:00,40943
2019-08-15 19:00:00,38458
2019-08-15 20:00:00,39953
2019-08-15 21:00:00,34147
2019-08-15 22:00:00,32889
2019-08-15 23:00:00,27309
2019-08-16 00:00:00,11684
2019-08-16 01:00:00,4500
2019-08-16 02:00:00,2551
2019-08-16 03:00:00,2632
2019-08-16 04:00:00,1813
2019-08-16 05:00:00,1454
2019-08-16 06:00:00,1106
2019-08-16 07:00:00,1035
2019-08-16 08:00:00,1642
2019-08-16 09:00:00,3610
2019-08-16 10:00:00,10827
2019-08-16 11:00:00,22406
2019-08-16 12:00:00,31529
2019-08-16 13:00:00,33604
2019-08-16 14:00:00,33746
2019-08-16 15:00:00,36437
2019-08-16 16:00:00,37551
2019-08-16 17:00:00,37775
2019-08-16 18:00:00,34394
2019-08-16 19:00:00,34208
2019-08-16 20:00:00,31769
2019-08-16 21:00:00,30843
2019-08-16 22:00:00,28311
2019-08-16 23:00:00,25350
2019-08-17 00:00:00,10125
2019-08-17 01:00:00,5711
2019-08-17 02:00:00,3499
2019-08-17 03:00:00,3337
2019-08-17 04:00:00,2742
2019-08-17 05:00:00,1277
2019-08-17 06:00:00,1170
2019-08-17 07:00:00,1124
2019-08-17 08:00:00,1675
2019-08-17 09:00:00,3565
2019-08-17 10:00:00,4946
2019-08-17 11:00:00,13210
2019-08-17 12:00:00,14635
2019-08-17 13:00:00,15099
2019-08-17 14:00:00,16280
2019-08-17 15:00:00,18303
2019-08-17 16:00:00,17571
2019-08-17 17:00:00,15826
2019-08-17 18:00:00,14929
2019-08-17 19:00:00,2442
